seed,episode,split,method,true_mass,true_friction,initial_distance,final_distance,success,normalized_progress,ablation
1,9,low_friction,branch_counterfactual_mpc,0.1800,0.2200,0.2491,0.1276,0.0000,0.4878,False
1,9,low_friction,oracle_hidden_params,0.1800,0.2200,0.2491,0.0219,1.0000,0.9120,False
1,10,low_friction,random_push,0.1200,0.3200,0.3884,0.1146,0.0000,0.7049,False
1,10,low_friction,nominal_single_branch_mpc,0.1200,0.3200,0.3884,0.0840,0.0000,0.7838,False
1,10,low_friction,ensemble_mean_mpc,0.1200,0.3200,0.3884,0.0934,0.0000,0.7596,False
1,10,low_friction,robust_worst_case_mpc,0.1200,0.3200,0.3884,0.0934,0.0000,0.7596,False
1,10,low_friction,branch_counterfactual_mpc,0.1200,0.3200,0.3884,0.0934,0.0000,0.7596,False
1,10,low_friction,oracle_hidden_params,0.1200,0.3200,0.3884,0.0565,1.0000,0.8545,False
1,11,low_friction,random_push,0.1800,0.3200,0.3670,0.1473,0.0000,0.5987,False
1,11,low_friction,nominal_single_branch_mpc,0.1800,0.3200,0.3670,0.0874,0.0000,0.7619,False
1,11,low_friction,ensemble_mean_mpc,0.1800,0.3200,0.3670,0.0942,0.0000,0.7434,False
1,11,low_friction,robust_worst_case_mpc,0.1800,0.3200,0.3670,0.0942,0.0000,0.7434,False
1,11,low_friction,branch_counterfactual_mpc,0.1800,0.3200,0.3670,0.0942,0.0000,0.7434,False
1,11,low_friction,oracle_hidden_params,0.1800,0.3200,0.3670,0.0434,1.0000,0.8818,False
1,12,low_friction,random_push,0.0800,0.1200,0.3186,0.1844,0.0000,0.4212,False
1,12,low_friction,nominal_single_branch_mpc,0.0800,0.1200,0.3186,0.0970,0.0000,0.6954,False
1,12,low_friction,ensemble_mean_mpc,0.0800,0.1200,0.3186,0.0970,0.0000,0.6954,False
1,12,low_friction,robust_worst_case_mpc,0.0800,0.1200,0.3186,0.0970,0.0000,0.6954,False
1,12,low_friction,branch_counterfactual_mpc,0.0800,0.1200,0.3186,0.0970,0.0000,0.6954,False
1,12,low_friction,oracle_hidden_params,0.0800,0.1200,0.3186,0.0970,0.0000,0.6954,False
1,13,low_friction,random_push,0.1200,0.2200,0.3438,0.2214,0.0000,0.3561,False
1,13,low_friction,nominal_single_branch_mpc,0.1200,0.2200,0.3438,0.0877,0.0000,0.7451,False
1,13,low_friction,ensemble_mean_mpc,0.1200,0.2200,0.3438,0.0677,1.0000,0.8030,False
1,13,low_friction,robust_worst_case_mpc,0.1200,0.2200,0.3438,0.0677,1.0000,0.8030,False
1,13,low_friction,branch_counterfactual_mpc,0.1200,0.2200,0.3438,0.0677,1.0000,0.8030,False
1,13,low_friction,oracle_hidden_params,0.1200,0.2200,0.3438,0.0677,1.0000,0.8030,False
1,14,low_friction,random_push,0.1800,0.2200,0.2496,0.2539,0.0000,0.0000,False
1,14,low_friction,nominal_single_branch_mpc,0.1800,0.2200,0.2496,0.1067,0.0000,0.5727,False
1,14,low_friction,ensemble_mean_mpc,0.1800,0.2200,0.2496,0.0891,0.0000,0.6430,False
1,14,low_friction,robust_worst_case_mpc,0.1800,0.2200,0.2496,0.0891,0.0000,0.6430,False
1,14,low_friction,branch_counterfactual_mpc,0.1800,0.2200,0.2496,0.0891,0.0000,0.6430,False
1,14,low_friction,oracle_hidden_params,0.1800,0.2200,0.2496,0.0891,0.0000,0.6430,False
1,15,low_friction,random_push,0.0800,0.2200,0.3695,0.1774,0.0000,0.5199,False
1,15,low_friction,nominal_single_branch_mpc,0.0800,0.2200,0.3695,0.1585,0.0000,0.5711,False
1,15,low_friction,ensemble_mean_mpc,0.0800,0.2200,0.3695,0.1585,0.0000,0.5711,False
1,15,low_friction,robust_worst_case_mpc,0.0800,0.2200,0.3695,0.1047,0.0000,0.7165,False
1,15,low_friction,branch_counterfactual_mpc,0.0800,0.2200,0.3695,0.1585,0.0000,0.5711,False
1,15,low_friction,oracle_hidden_params,0.0800,0.2200,0.3695,0.0857,0.0000,0.7681,False
2,0,low_friction,random_push,0.1800,0.3200,0.3705,0.2071,0.0000,0.4409,False
2,0,low_friction,nominal_single_branch_mpc,0.1800,0.3200,0.3705,0.0935,0.0000,0.7476,False
2,0,low_friction,ensemble_mean_mpc,0.1800,0.3200,0.3705,0.0799,0.0000,0.7844,False
2,0,low_friction,robust_worst_case_mpc,0.1800,0.3200,0.3705,0.0799,0.0000,0.7844,False
2,0,low_friction,branch_counterfactual_mpc,0.1800,0.3200,0.3705,0.0799,0.0000,0.7844,False
2,0,low_friction,oracle_hidden_params,0.1800,0.3200,0.3705,0.0208,1.0000,0.9439,False
2,1,low_friction,random_push,0.1800,0.3200,0.3594,0.1285,0.0000,0.6426,False
2,1,low_friction,nominal_single_branch_mpc,0.1800,0.3200,0.3594,0.0664,1.0000,0.8153,False
2,1,low_friction,ensemble_mean_mpc,0.1800,0.3200,0.3594,0.0914,0.0000,0.7458,False
2,1,low_friction,robust_worst_case_mpc,0.1800,0.3200,0.3594,0.0914,0.0000,0.7458,False
2,1,low_friction,branch_counterfactual_mpc,0.1800,0.3200,0.3594,0.0914,0.0000,0.7458,False
2,1,low_friction,oracle_hidden_params,0.1800,0.3200,0.3594,0.0401,1.0000,0.8884,False
2,2,low_friction,random_push,0.0800,0.2200,0.2588,0.2122,0.0000,0.1800,False
2,2,low_friction,nominal_single_branch_mpc,0.0800,0.2200,0.2588,0.0970,0.0000,0.6251,False
2,2,low_friction,ensemble_mean_mpc,0.0800,0.2200,0.2588,0.1150,0.0000,0.5557,False
2,2,low_friction,robust_worst_case_mpc,0.0800,0.2200,0.2588,0.1150,0.0000,0.5557,False
2,2,low_friction,branch_counterfactual_mpc,0.0800,0.2200,0.2588,0.1150,0.0000,0.5557,False
2,2,low_friction,oracle_hidden_params,0.0800,0.2200,0.2588,0.0325,1.0000,0.8745,False
2,3,low_friction,random_push,0.1200,0.3200,0.2798,0.1511,0.0000,0.4599,False
2,3,low_friction,nominal_single_branch_mpc,0.1200,0.3200,0.2798,0.0971,0.0000,0.6529,False
2,3,low_friction,ensemble_mean_mpc,0.1200,0.3200,0.2798,0.0971,0.0000,0.6529,False
2,3,low_friction,robust_worst_case_mpc,0.1200,0.3200,0.2798,0.0971,0.0000,0.6529,False
2,3,low_friction,branch_counterfactual_mpc,0.1200,0.3200,0.2798,0.0971,0.0000,0.6529,False
2,3,low_friction,oracle_hidden_params,0.1200,0.3200,0.2798,0.0493,1.0000,0.8238,False
2,4,low_friction,random_push,0.1800,0.1200,0.3399,0.2219,0.0000,0.3472,False
2,4,low_friction,nominal_single_branch_mpc,0.1800,0.1200,0.3399,0.1513,0.0000,0.5548,False
2,4,low_friction,ensemble_mean_mpc,0.1800,0.1200,0.3399,0.1179,0.0000,0.6530,False
2,4,low_friction,robust_worst_case_mpc,0.1800,0.1200,0.3399,0.1179,0.0000,0.6530,False
2,4,low_friction,branch_counterfactual_mpc,0.1800,0.1200,0.3399,0.1179,0.0000,0.6530,False
2,4,low_friction,oracle_hidden_params,0.1800,0.1200,0.3399,0.1179,0.0000,0.6530,False
2,5,low_friction,random_push,0.1200,0.2200,0.3108,0.0992,0.0000,0.6807,False
2,5,low_friction,nominal_single_branch_mpc,0.1200,0.2200,0.3108,0.1157,0.0000,0.6277,False
2,5,low_friction,ensemble_mean_mpc,0.1200,0.2200,0.3108,0.1046,0.0000,0.6635,False
2,5,low_friction,robust_worst_case_mpc,0.1200,0.2200,0.3108,0.0943,0.0000,0.6965,False
2,5,low_friction,branch_counterfactual_mpc,0.1200,0.2200,0.3108,0.1046,0.0000,0.6635,False
2,5,low_friction,oracle_hidden_params,0.1200,0.2200,0.3108,0.0742,1.0000,0.7614,False
2,6,low_friction,random_push,0.1800,0.3200,0.2717,0.1418,0.0000,0.4780,False
2,6,low_friction,nominal_single_branch_mpc,0.1800,0.3200,0.2717,0.0498,1.0000,0.8167,False
2,6,low_friction,ensemble_mean_mpc,0.1800,0.3200,0.2717,0.0498,1.0000,0.8167,False
2,6,low_friction,robust_worst_case_mpc,0.1800,0.3200,0.2717,0.1036,0.0000,0.6185,False
2,6,low_friction,branch_counterfactual_mpc,0.1800,0.3200,0.2717,0.0498,1.0000,0.8167,False
2,6,low_friction,oracle_hidden_params,0.1800,0.3200,0.2717,0.0183,1.0000,0.9328,False
2,7,low_friction,random_push,0.1800,0.1200,0.3155,0.2004,0.0000,0.3647,False
2,7,low_friction,nominal_single_branch_mpc,0.1800,0.1200,0.3155,0.2116,0.0000,0.3294,False
2,7,low_friction,ensemble_mean_mpc,0.1800,0.1200,0.3155,0.1186,0.0000,0.6241,False
2,7,low_friction,robust_worst_case_mpc,0.1800,0.1200,0.3155,0.1293,0.0000,0.5902,False
2,7,low_friction,branch_counterfactual_mpc,0.1800,0.1200,0.3155,0.1146,0.0000,0.6369,False
2,7,low_friction,oracle_hidden_params,0.1800,0.1200,0.3155,0.1134,0.0000,0.6406,False
2,8,low_friction,random_push,0.1200,0.3200,0.3177,0.2322,0.0000,0.2693,False
2,8,low_friction,nominal_single_branch_mpc,0.1200,0.3200,0.3177,0.1430,0.0000,0.5501,False
2,8,low_friction,ensemble_mean_mpc,0.1200,0.3200,0.3177,0.0846,0.0000,0.7336,False
2,8,low_friction,robust_worst_case_mpc,0.1200,0.3200,0.3177,0.0832,0.0000,0.7382,False
2,8,low_friction,branch_counterfactual_mpc,0.1200,0.3200,0.3177,0.0846,0.0000,0.7336,False
2,8,low_friction,oracle_hidden_params,0.1200,0.3200,0.3177,0.0480,1.0000,0.8489,False
2,9,low_friction,random_push,0.0800,0.2200,0.3389,0.1636,0.0000,0.5174,False
2,9,low_friction,nominal_single_branch_mpc,0.0800,0.2200,0.3389,0.0917,0.0000,0.7294,False
2,9,low_friction,ensemble_mean_mpc,0.0800,0.2200,0.3389,0.1048,0.0000,0.6906,False
2,9,low_friction,robust_worst_case_mpc,0.0800,0.2200,0.3389,0.0803,0.0000,0.7631,False
2,9,low_friction,branch_counterfactual_mpc,0.0800,0.2200,0.3389,0.0803,0.0000,0.7631,False
2,9,low_friction,oracle_hidden_params,0.0800,0.2200,0.3389,0.1005,0.0000,0.7033,False
2,10,low_friction,random_push,0.0800,0.2200,0.3494,0.0803,0.0000,0.7702,False
2,10,low_friction,nominal_single_branch_mpc,0.0800,0.2200,0.3494,0.0833,0.0000,0.7615,False
2,10,low_friction,ensemble_mean_mpc,0.0800,0.2200,0.3494,0.0834,0.0000,0.7613,False
2,10,low_friction,robust_worst_case_mpc,0.0800,0.2200,0.3494,0.0834,0.0000,0.7613,False
2,10,low_friction,branch_counterfactual_mpc,0.0800,0.2200,0.3494,0.0834,0.0000,0.7613,False
2,10,low_friction,oracle_hidden_params,0.0800,0.2200,0.3494,0.0947,0.0000,0.7290,False
2,11,low_friction,random_push,0.0800,0.2200,0.2663,0.2043,0.0000,0.2329,False
2,11,low_friction,nominal_single_branch_mpc,0.0800,0.2200,0.2663,0.1013,0.0000,0.6194,False
2,11,low_friction,ensemble_mean_mpc,0.0800,0.2200,0.2663,0.1013,0.0000,0.6194,False
2,11,low_friction,robust_worst_case_mpc,0.0800,0.2200,0.2663,0.1013,0.0000,0.6194,False
2,11,low_friction,branch_counterfactual_mpc,0.0800,0.2200,0.2663,0.1013,0.0000,0.6194,False
2,11,low_friction,oracle_hidden_params,0.0800,0.2200,0.2663,0.0198,1.0000,0.9255,False
2,12,low_friction,random_push,0.1800,0.2200,0.2721,0.1600,0.0000,0.4120,False
2,12,low_friction,nominal_single_branch_mpc,0.1800,0.2200,0.2721,0.1077,0.0000,0.6043,False
2,12,low_friction,ensemble_mean_mpc,0.1800,0.2200,0.2721,0.1077,0.0000,0.6043,False
2,12,low_friction,robust_worst_case_mpc,0.1800,0.2200,0.2721,0.1077,0.0000,0.6043,False
2,12,low_friction,branch_counterfactual_mpc,0.1800,0.2200,0.2721,0.1077,0.0000,0.6043,False
2,12,low_friction,oracle_hidden_params,0.1800,0.2200,0.2721,0.0664,1.0000,0.7558,False
2,13,low_friction,random_push,0.0800,0.2200,0.3568,0.2663,0.0000,0.2537,False
2,13,low_friction,nominal_single_branch_mpc,0.0800,0.2200,0.3568,0.0793,0.0000,0.7776,False
2,13,low_friction,ensemble_mean_mpc,0.0800,0.2200,0.3568,0.1057,0.0000,0.7038,False
2,13,low_friction,robust_worst_case_mpc,0.0800,0.2200,0.3568,0.0932,0.0000,0.7389,False
2,13,low_friction,branch_counterfactual_mpc,0.0800,0.2200,0.3568,0.1057,0.0000,0.7038,False
2,13,low_friction,oracle_hidden_params,0.0800,0.2200,0.3568,0.0932,0.0000,0.7389,False
2,14,low_friction,random_push,0.1800,0.2200,0.3723,0.1511,0.0000,0.5941,False
2,14,low_friction,nominal_single_branch_mpc,0.1800,0.2200,0.3723,0.1465,0.0000,0.6063,False
2,14,low_friction,ensemble_mean_mpc,0.1800,0.2200,0.3723,0.1062,0.0000,0.7146,False
2,14,low_friction,robust_worst_case_mpc,0.1800,0.2200,0.3723,0.1062,0.0000,0.7146,False
2,14,low_friction,branch_counterfactual_mpc,0.1800,0.2200,0.3723,0.1062,0.0000,0.7146,False
2,14,low_friction,oracle_hidden_params,0.1800,0.2200,0.3723,0.1062,0.0000,0.7146,False
2,15,low_friction,random_push,0.0800,0.1200,0.3705,0.0995,0.0000,0.7314,False
2,15,low_friction,nominal_single_branch_mpc,0.0800,0.1200,0.3705,0.1414,0.0000,0.6183,False
2,15,low_friction,ensemble_mean_mpc,0.0800,0.1200,0.3705,0.1383,0.0000,0.6267,False
2,15,low_friction,robust_worst_case_mpc,0.0800,0.1200,0.3705,0.1383,0.0000,0.6267,False
2,15,low_friction,branch_counterfactual_mpc,0.0800,0.1200,0.3705,0.1383,0.0000,0.6267,False
2,15,low_friction,oracle_hidden_params,0.0800,0.1200,0.3705,0.1383,0.0000,0.6267,False
3,0,low_friction,random_push,0.1200,0.3200,0.3733,0.1587,0.0000,0.5748,False
3,0,low_friction,nominal_single_branch_mpc,0.1200,0.3200,0.3733,0.0841,0.0000,0.7748,False
3,0,low_friction,ensemble_mean_mpc,0.1200,0.3200,0.3733,0.1036,0.0000,0.7225,False
3,0,low_friction,robust_worst_case_mpc,0.1200,0.3200,0.3733,0.1036,0.0000,0.7225,False
3,0,low_friction,branch_counterfactual_mpc,0.1200,0.3200,0.3733,0.1036,0.0000,0.7225,False
3,0,low_friction,oracle_hidden_params,0.1200,0.3200,0.3733,0.0348,1.0000,0.9067,False
3,1,low_friction,random_push,0.0800,0.1200,0.3963,0.1921,0.0000,0.5153,False
3,1,low_friction,nominal_single_branch_mpc,0.0800,0.1200,0.3963,0.1544,0.0000,0.6103,False
3,1,low_friction,ensemble_mean_mpc,0.0800,0.1200,0.3963,0.1248,0.0000,0.6851,False
3,1,low_friction,robust_worst_case_mpc,0.0800,0.1200,0.3963,0.1248,0.0000,0.6851,False
3,1,low_friction,branch_counterfactual_mpc,0.0800,0.1200,0.3963,0.1248,0.0000,0.6851,False
3,1,low_friction,oracle_hidden_params,0.0800,0.1200,0.3963,0.1248,0.0000,0.6851,False
3,2,low_friction,random_push,0.1800,0.1200,0.3989,0.2356,0.0000,0.4095,False
3,2,low_friction,nominal_single_branch_mpc,0.1800,0.1200,0.3989,0.1399,0.0000,0.6493,False
3,2,low_friction,ensemble_mean_mpc,0.1800,0.1200,0.3989,0.1166,0.0000,0.7077,False
3,2,low_friction,robust_worst_case_mpc,0.1800,0.1200,0.3989,0.1166,0.0000,0.7077,False
3,2,low_friction,branch_counterfactual_mpc,0.1800,0.1200,0.3989,0.1166,0.0000,0.7077,False
3,2,low_friction,oracle_hidden_params,0.1800,0.1200,0.3989,0.1166,0.0000,0.7077,False
3,3,low_friction,random_push,0.1200,0.3200,0.3184,0.1657,0.0000,0.4797,False
3,3,low_friction,nominal_single_branch_mpc,0.1200,0.3200,0.3184,0.0783,0.0000,0.7541,False
3,3,low_friction,ensemble_mean_mpc,0.1200,0.3200,0.3184,0.0755,0.0000,0.7629,False
3,3,low_friction,robust_worst_case_mpc,0.1200,0.3200,0.3184,0.1149,0.0000,0.6392,False
3,3,low_friction,branch_counterfactual_mpc,0.1200,0.3200,0.3184,0.0755,0.0000,0.7629,False
3,3,low_friction,oracle_hidden_params,0.1200,0.3200,0.3184,0.0260,1.0000,0.9184,False
3,4,low_friction,random_push,0.1200,0.3200,0.3581,0.2867,0.0000,0.1994,False
3,4,low_friction,nominal_single_branch_mpc,0.1200,0.3200,0.3581,0.0705,1.0000,0.8031,False
3,4,low_friction,ensemble_mean_mpc,0.1200,0.3200,0.3581,0.0427,1.0000,0.8807,False
3,4,low_friction,robust_worst_case_mpc,0.1200,0.3200,0.3581,0.0427,1.0000,0.8807,False
3,4,low_friction,branch_counterfactual_mpc,0.1200,0.3200,0.3581,0.0284,1.0000,0.9207,False
3,4,low_friction,oracle_hidden_params,0.1200,0.3200,0.3581,0.0427,1.0000,0.8807,False
3,5,low_friction,random_push,0.0800,0.2200,0.3559,0.1276,0.0000,0.6416,False
3,5,low_friction,nominal_single_branch_mpc,0.0800,0.2200,0.3559,0.0728,1.0000,0.7954,False
3,5,low_friction,ensemble_mean_mpc,0.0800,0.2200,0.3559,0.1152,0.0000,0.6764,False
3,5,low_friction,robust_worst_case_mpc,0.0800,0.2200,0.3559,0.0707,1.0000,0.8012,False
3,5,low_friction,branch_counterfactual_mpc,0.0800,0.2200,0.3559,0.1152,0.0000,0.6764,False
3,5,low_friction,oracle_hidden_params,0.0800,0.2200,0.3559,0.1130,0.0000,0.6825,False
3,6,low_friction,random_push,0.1200,0.1200,0.3029,0.2668,0.0000,0.1192,False
3,6,low_friction,nominal_single_branch_mpc,0.1200,0.1200,0.3029,0.1090,0.0000,0.6402,False
3,6,low_friction,ensemble_mean_mpc,0.1200,0.1200,0.3029,0.1090,0.0000,0.6402,False
3,6,low_friction,robust_worst_case_mpc,0.1200,0.1200,0.3029,0.1019,0.0000,0.6635,False
3,6,low_friction,branch_counterfactual_mpc,0.1200,0.1200,0.3029,0.1090,0.0000,0.6402,False
3,6,low_friction,oracle_hidden_params,0.1200,0.1200,0.3029,0.0971,0.0000,0.6793,False
3,7,low_friction,random_push,0.1800,0.3200,0.3721,0.2642,0.0000,0.2899,False
3,7,low_friction,nominal_single_branch_mpc,0.1800,0.3200,0.3721,0.1153,0.0000,0.6902,False
3,7,low_friction,ensemble_mean_mpc,0.1800,0.3200,0.3721,0.1119,0.0000,0.6991,False
3,7,low_friction,robust_worst_case_mpc,0.1800,0.3200,0.3721,0.0370,1.0000,0.9005,False
3,7,low_friction,branch_counterfactual_mpc,0.1800,0.3200,0.3721,0.1119,0.0000,0.6991,False
3,7,low_friction,oracle_hidden_params,0.1800,0.3200,0.3721,0.0370,1.0000,0.9005,False
3,8,low_friction,random_push,0.0800,0.1200,0.2446,0.2250,0.0000,0.0801,False
3,8,low_friction,nominal_single_branch_mpc,0.0800,0.1200,0.2446,0.1225,0.0000,0.4992,False
3,8,low_friction,ensemble_mean_mpc,0.0800,0.1200,0.2446,0.1213,0.0000,0.5042,False
3,8,low_friction,robust_worst_case_mpc,0.0800,0.1200,0.2446,0.1225,0.0000,0.4992,False
3,8,low_friction,branch_counterfactual_mpc,0.0800,0.1200,0.2446,0.1213,0.0000,0.5042,False
3,8,low_friction,oracle_hidden_params,0.0800,0.1200,0.2446,0.1134,0.0000,0.5364,False
3,9,low_friction,random_push,0.0800,0.2200,0.2524,0.1616,0.0000,0.3596,False
3,9,low_friction,nominal_single_branch_mpc,0.0800,0.2200,0.2524,0.1037,0.0000,0.5892,False
3,9,low_friction,ensemble_mean_mpc,0.0800,0.2200,0.2524,0.1037,0.0000,0.5892,False
3,9,low_friction,robust_worst_case_mpc,0.0800,0.2200,0.2524,0.0819,0.0000,0.6756,False
3,9,low_friction,branch_counterfactual_mpc,0.0800,0.2200,0.2524,0.1037,0.0000,0.5892,False
3,9,low_friction,oracle_hidden_params,0.0800,0.2200,0.2524,0.0547,1.0000,0.7834,False
3,10,low_friction,random_push,0.1800,0.3200,0.3653,0.1287,0.0000,0.6476,False
3,10,low_friction,nominal_single_branch_mpc,0.1800,0.3200,0.3653,0.0940,0.0000,0.7427,False
3,10,low_friction,ensemble_mean_mpc,0.1800,0.3200,0.3653,0.0991,0.0000,0.7286,False
3,10,low_friction,robust_worst_case_mpc,0.1800,0.3200,0.3653,0.0991,0.0000,0.7286,False
3,10,low_friction,branch_counterfactual_mpc,0.1800,0.3200,0.3653,0.0991,0.0000,0.7286,False
3,10,low_friction,oracle_hidden_params,0.1800,0.3200,0.3653,0.0398,1.0000,0.8909,False
3,11,low_friction,random_push,0.0800,0.2200,0.3260,0.0852,0.0000,0.7385,False
3,11,low_friction,nominal_single_branch_mpc,0.0800,0.2200,0.3260,0.1030,0.0000,0.6839,False
3,11,low_friction,ensemble_mean_mpc,0.0800,0.2200,0.3260,0.1030,0.0000,0.6839,False
3,11,low_friction,robust_worst_case_mpc,0.0800,0.2200,0.3260,0.1030,0.0000,0.6839,False
3,11,low_friction,branch_counterfactual_mpc,0.0800,0.2200,0.3260,0.1030,0.0000,0.6839,False
3,11,low_friction,oracle_hidden_params,0.0800,0.2200,0.3260,0.0661,1.0000,0.7972,False
3,12,low_friction,random_push,0.1200,0.3200,0.3906,0.2715,0.0000,0.3049,False
3,12,low_friction,nominal_single_branch_mpc,0.1200,0.3200,0.3906,0.0952,0.0000,0.7562,False
3,12,low_friction,ensemble_mean_mpc,0.1200,0.3200,0.3906,0.0807,0.0000,0.7934,False
3,12,low_friction,robust_worst_case_mpc,0.1200,0.3200,0.3906,0.1319,0.0000,0.6623,False
3,12,low_friction,branch_counterfactual_mpc,0.1200,0.3200,0.3906,0.1185,0.0000,0.6967,False
3,12,low_friction,oracle_hidden_params,0.1200,0.3200,0.3906,0.0075,1.0000,0.9809,False
3,13,low_friction,random_push,0.1800,0.1200,0.3241,0.1736,0.0000,0.4645,False
3,13,low_friction,nominal_single_branch_mpc,0.1800,0.1200,0.3241,0.1421,0.0000,0.5614,False
3,13,low_friction,ensemble_mean_mpc,0.1800,0.1200,0.3241,0.1203,0.0000,0.6289,False
3,13,low_friction,robust_worst_case_mpc,0.1800,0.1200,0.3241,0.1203,0.0000,0.6289,False
3,13,low_friction,branch_counterfactual_mpc,0.1800,0.1200,0.3241,0.1203,0.0000,0.6289,False
3,13,low_friction,oracle_hidden_params,0.1800,0.1200,0.3241,0.1203,0.0000,0.6289,False
3,14,low_friction,random_push,0.1800,0.3200,0.2693,0.1383,0.0000,0.4864,False
3,14,low_friction,nominal_single_branch_mpc,0.1800,0.3200,0.2693,0.0966,0.0000,0.6415,False
3,14,low_friction,ensemble_mean_mpc,0.1800,0.3200,0.2693,0.0966,0.0000,0.6415,False
3,14,low_friction,robust_worst_case_mpc,0.1800,0.3200,0.2693,0.0966,0.0000,0.6415,False
3,14,low_friction,branch_counterfactual_mpc,0.1800,0.3200,0.2693,0.0966,0.0000,0.6415,False
3,14,low_friction,oracle_hidden_params,0.1800,0.3200,0.2693,0.0469,1.0000,0.8260,False
3,15,low_friction,random_push,0.1800,0.1200,0.3936,0.2588,0.0000,0.3424,False
3,15,low_friction,nominal_single_branch_mpc,0.1800,0.1200,0.3936,0.1099,0.0000,0.7207,False
3,15,low_friction,ensemble_mean_mpc,0.1800,0.1200,0.3936,0.1615,0.0000,0.5897,False
3,15,low_friction,robust_worst_case_mpc,0.1800,0.1200,0.3936,0.1725,0.0000,0.5618,False
3,15,low_friction,branch_counterfactual_mpc,0.1800,0.1200,0.3936,0.1615,0.0000,0.5897,False
3,15,low_friction,oracle_hidden_params,0.1800,0.1200,0.3936,0.1560,0.0000,0.6038,False
4,0,low_friction,random_push,0.1200,0.1200,0.2753,0.2238,0.0000,0.1870,False
4,0,low_friction,nominal_single_branch_mpc,0.1200,0.1200,0.2753,0.1435,0.0000,0.4786,False
4,0,low_friction,ensemble_mean_mpc,0.1200,0.1200,0.2753,0.1243,0.0000,0.5485,False
4,0,low_friction,robust_worst_case_mpc,0.1200,0.1200,0.2753,0.1285,0.0000,0.5331,False
4,0,low_friction,branch_counterfactual_mpc,0.1200,0.1200,0.2753,0.1243,0.0000,0.5485,False
4,0,low_friction,oracle_hidden_params,0.1200,0.1200,0.2753,0.1243,0.0000,0.5485,False
4,1,low_friction,random_push,0.0800,0.2200,0.2451,0.2624,0.0000,0.0000,False
4,1,low_friction,nominal_single_branch_mpc,0.0800,0.2200,0.2451,0.1595,0.0000,0.3492,False
4,1,low_friction,ensemble_mean_mpc,0.0800,0.2200,0.2451,0.0997,0.0000,0.5932,False
4,1,low_friction,robust_worst_case_mpc,0.0800,0.2200,0.2451,0.0997,0.0000,0.5932,False
4,1,low_friction,branch_counterfactual_mpc,0.0800,0.2200,0.2451,0.0997,0.0000,0.5932,False
4,1,low_friction,oracle_hidden_params,0.0800,0.2200,0.2451,0.0438,1.0000,0.8214,False
4,2,low_friction,random_push,0.0800,0.1200,0.3641,0.2652,0.0000,0.2717,False
4,2,low_friction,nominal_single_branch_mpc,0.0800,0.1200,0.3641,0.0950,0.0000,0.7391,False
4,2,low_friction,ensemble_mean_mpc,0.0800,0.1200,0.3641,0.0950,0.0000,0.7391,False
4,2,low_friction,robust_worst_case_mpc,0.0800,0.1200,0.3641,0.0950,0.0000,0.7391,False
4,2,low_friction,branch_counterfactual_mpc,0.0800,0.1200,0.3641,0.0950,0.0000,0.7391,False
4,2,low_friction,oracle_hidden_params,0.0800,0.1200,0.3641,0.0950,0.0000,0.7391,False
4,3,low_friction,random_push,0.0800,0.3200,0.3940,0.3015,0.0000,0.2350,False
4,3,low_friction,nominal_single_branch_mpc,0.0800,0.3200,0.3940,0.1567,0.0000,0.6024,False
4,3,low_friction,ensemble_mean_mpc,0.0800,0.3200,0.3940,0.0981,0.0000,0.7509,False
4,3,low_friction,robust_worst_case_mpc,0.0800,0.3200,0.3940,0.0981,0.0000,0.7509,False
4,3,low_friction,branch_counterfactual_mpc,0.0800,0.3200,0.3940,0.0981,0.0000,0.7509,False
4,3,low_friction,oracle_hidden_params,0.0800,0.3200,0.3940,0.0200,1.0000,0.9493,False
4,4,low_friction,random_push,0.1200,0.3200,0.3806,0.1414,0.0000,0.6284,False
4,4,low_friction,nominal_single_branch_mpc,0.1200,0.3200,0.3806,0.1392,0.0000,0.6344,False
4,4,low_friction,ensemble_mean_mpc,0.1200,0.3200,0.3806,0.0361,1.0000,0.9051,False
4,4,low_friction,robust_worst_case_mpc,0.1200,0.3200,0.3806,0.0361,1.0000,0.9051,False
4,4,low_friction,branch_counterfactual_mpc,0.1200,0.3200,0.3806,0.0361,1.0000,0.9051,False
4,4,low_friction,oracle_hidden_params,0.1200,0.3200,0.3806,0.0361,1.0000,0.9051,False
4,5,low_friction,random_push,0.0800,0.2200,0.2468,0.1860,0.0000,0.2462,False
4,5,low_friction,nominal_single_branch_mpc,0.0800,0.2200,0.2468,0.1186,0.0000,0.5197,False
4,5,low_friction,ensemble_mean_mpc,0.0800,0.2200,0.2468,0.1186,0.0000,0.5197,False
4,5,low_friction,robust_worst_case_mpc,0.0800,0.2200,0.2468,0.0192,1.0000,0.9224,False
4,5,low_friction,branch_counterfactual_mpc,0.0800,0.2200,0.2468,0.1186,0.0000,0.5197,False
4,5,low_friction,oracle_hidden_params,0.0800,0.2200,0.2468,0.0358,1.0000,0.8548,False
4,6,low_friction,random_push,0.1200,0.1200,0.2987,0.1427,0.0000,0.5223,False
4,6,low_friction,nominal_single_branch_mpc,0.1200,0.1200,0.2987,0.1512,0.0000,0.4939,False
4,6,low_friction,ensemble_mean_mpc,0.1200,0.1200,0.2987,0.1037,0.0000,0.6528,False
4,6,low_friction,robust_worst_case_mpc,0.1200,0.1200,0.2987,0.1037,0.0000,0.6528,False
